,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,,,,,,,,,,,,,,,,,,,,,43.91689595,39.76181164,35.23271947,29.57913593,23.47886638,25.13747235,22.89993409,22.19487881,24.74559159,24.28295657,24.67856928,23.24340113,23.35934517,23.91890033,22.4795137,21.85685777,21.90111782,23.18340322,21.79912734,21.93423184,21.40507301,20.59259059,21.58083631,21.71193855,21.52139067,21.98016496,21.40598855,22.20830112,22.96721668,20.97272169,21.2149339,21.51526168,22.32071357,22.66727749,23.16769445,21.92789757,21.01929396,20.47412269,22.18329899,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.90221377,12.28231651,10.31724128,9.501914119,7.109603299,11.41734253,7.99450883,5.750756372,,,,,
,,,,,,,,,,,,,,,,,,,,,43.69484613,39.51334385,35.02720568,29.49001115,23.47806159,25.10400314,22.92344292,22.28415017,24.81031982,24.33945798,24.71176629,23.30069266,23.4370241,24.00009282,22.51759837,21.90073977,21.98488135,23.21970173,21.86763477,21.9742246,21.41514267,20.61195961,21.59112121,21.73663095,21.53189597,21.97853047,21.45413206,22.24053721,22.9780054,21.03997999,21.25048157,21.55588711,22.32756317,22.6543022,23.13370625,21.90356871,21.00743753,20.47626824,22.16792328,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.06800701,28.1804292,28.67994538,28.98630202,28.71789164,20.4269487,21.69829476,24.73447092,27.05395601,27.74345741,26.53881422,28.33206226,32.38165158,34.58571585,32.98800858,31.73749817,27.70719312,26.06403014,26.36426462,25.72751326,27.12858401,28.78174408,33.31330663,31.32063417,30.97814944,31.70191283,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.16097696,46.18533681,44.30810476,50.18800526,36.2044526,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3522096,27.61447074,25.52665085,23.45603662,19.95333544,23.63314986,34.08126791,34.83388262,34.44114924,29.29141822,27.05800155,30.6487536,30.08517392,25.58364376,26.74920664,29.66801427,28.47147495,28.20554552,28.41406221,20.50292315,23.84033197,25.21218399,20.6474506,20.89813394,21.7432722,24.25296453,23.04639054,22.93213363,23.19868679,23.55923752,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.16270352,18.86451665,19.61624509,21.57898685,23.35603982,25.46574553,25.10689426,26.19731058,27.19573407,29.11862102,28.90233777,26.67442543,25.44458772,26.56201862,28.79761681,28.46096852,30.2915847,33.04658942,32.88573094,23.45129532,22.36164159,21.690055,18.75926675,19.58660717,19.37402463,19.16367796,18.42686748,20.04680913,21.18003664,20.71971573,
33.99055983,33.45777771,33.19184255,33.0856233,35.56366353,36.29938672,34.76280233,33.66144953,32.61033531,32.89929858,33.543483,30.42443106,29.34313318,28.33362173,31.13406171,31.65953468,30.75179234,27.0123262,23.55395808,26.33015764,27.68830992,24.03362817,23.59172484,23.42166981,24.42052938,26.7880907,24.99133261,26.20236992,27.45899355,30.25160116,29.67108946,25.13030829,23.10758392,19.08403072,20.41774015,20.84652971,20.60800415,20.4738117,21.59370711,21.77493074,22.91002516,22.96117275,22.13939999,21.94580387,21.85341358,22.27898543,23.25590037,24.88150089,24.59070298,21.03663181,22.96203724,23.83427153,22.59122553,22.52312585,23.50411874,24.42868979,24.71538705,25.7247096,26.00839715,25.23481539,
19.15792919,23.42766221,31.70180792,34.91629142,37.91902134,28.68525896,26.59380692,23.4082397,19.64912281,16.33466135,23.11223471,19.89077869,21.38005319,20.14383117,23.84721604,18.57579737,22.19409283,26.92889561,47.90681972,42.69241856,40.65291038,31.04412058,30.18845297,32.77840634,28.70459219,26.21806854,19.9551788,14.85747919,23.54922774,23.93040683,15.11405075,15.64939884,19.71806147,18.05659249,17.35445828,16.02303214,17.03251455,17.21750636,19.1038818,16.67688859,23.54547734,23.69790873,21.41656373,19.29385302,19.37617287,17.35582839,16.47765473,16.04300217,15.70150198,15.38431326,14.48509164,12.89876771,11.82424355,12.22086171,12.59691274,12.51647382,12.83996945,12.83069741,13.24920031,13.47165808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.253759847,13.61704539,14.13435281,23.46343652,17.29826126,19.2749779,24.19127989,40.10367578,,
,,,,,,,,,,,,,,,,38.92285179,40.00405515,43.29186281,32.94453406,38.31616944,32.4166837,32.3153116,21.19045221,21.67400056,22.69897917,22.79861355,19.76506155,25.54300816,27.45496804,24.57424635,22.31200444,21.20925626,28.39224629,27.05944539,30.3334573,39.08487321,31.90910376,34.59219692,43.25030797,25.18145333,40.6595517,27.61953223,10.9023063,,,30.44387617,29.02107999,26.90499617,27.27824504,36.62537377,35.03334344,40.02239022,33.84284618,39.36347046,36.85689117,36.29088371,36.52954661,34.64344992,31.14005597,
13.70636991,14.42436222,16.30502539,12.41836077,11.74402561,10.33459048,12.52938676,12.26430199,13.90588682,15.9720176,14.79376519,15.99768596,21.732879,13.38070175,26.85219905,26.87552416,33.69127778,38.14264456,29.45815893,28.08132937,29.55945024,24.91067537,25.39355833,25.32177838,25.45739796,25.52161922,23.85878003,19.52247227,14.99909443,17.12091325,16.54504934,17.97126754,23.17358663,25.97334171,29.95884221,27.2,23.9,21.09999936,22.07487799,18.76541341,17.26788386,20.3448021,20.32119388,23.24423761,17.65630797,18.40693079,18.85441136,27.79912639,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.57363116,14.78004415,11.67230961,15.12399385,14.98532108,11.03193983,13.15273158,15.65616529,15.04346063,16.85434008,16.09262267,15.89077097,14.75063851,15.23033659,18.47476488,20.52805596,17.05431382,18.51475565,16.23124527,,,,3.161763905,2.732897275,4.830397245,7.302372473,8.132939986,9.129483068,7.035497303,8.03107437,6.753507456,6.543070259,7.468113915,9.759301852,16.63991107,13.1924876,20.25016049,19.48477886,16.93422051,13.6915006,23.27390222,40.25037691,60.15617302,52.12177433,24.28387192,20.70430673,22.19288094,22.31519662,21.87902517,30.23108205,34.4790567,28.47213272,31.10026433,29.25254692,33.75971111,28.45915911,24.39179479,21.29313469,20.86751428,21.41343297,
34.07908503,28.1969484,15.10561233,20.42748784,22.83272367,24.55985995,27.1509559,22.15756358,23.10808896,23.36671458,29.98928598,30.85285488,29.07858072,30.69226756,31.12636267,32.87941306,31.3560148,31.94748709,35.12482089,34.14501234,32.85325552,31.71450989,30.99812783,31.73855614,32.8086892,36.13591288,34.82729629,34.52560854,36.48177261,35.42624959,33.57923145,34.50062095,37.25413476,40.66959675,38.37072233,37.62646931,36.69179574,34.71824517,32.76295341,31.45972664,31.1815484,32.84793362,33.32561461,36.39182761,38.13860794,37.15088317,36.62221802,37.07653623,38.67311811,40.90463178,42.479481,42.61075334,42.50154091,42.5539901,41.98897367,39.90126827,39.48239276,39.85945421,40.63295642,40.04680052,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.41168252,30.47389768,30.20199548,26.81812638,24.44786544,23.89362553,23.00417792,22.77054066,19.71623392,18.67026879,20.88593405,21.31004687,20.98737145,22.08856165,23.19360146,23.22417849,24.87280052,26.88605703,27.45245904,21.79360361,24.00303952,25.71176536,24.96306476,24.15878546,23.64065345,23.51904827,23.80859967,24.5760893,23.73296979,22.97669395,
10.77441657,8.064521707,10.18519274,12.82052214,20.14743184,22.44009318,16.38417385,12.63157511,11.01836411,13.21841363,15.09973013,18.88467093,20.68557241,21.74393478,16.38250631,27.66440006,24.8648652,34.34554927,52.68816077,48.81381825,28.44646755,23.82408929,21.33332902,20.59629873,15.04142832,16.63357536,18.82961335,17.63985035,16.02726224,16.51984219,26.57097399,17.11375383,15.71139364,7.477953871,15.04350715,16.12978132,18.76866782,16.28748215,16.43731469,13.33985981,15.30447274,16.34746632,16.9815002,14.64031662,14.06425683,16.4928828,18.48814191,17.89447232,21.18491713,22.09626187,22.0283241,28.612578,25.58013682,27.39031376,27.91729547,32.22329522,32.00869196,23.61833617,25.32066505,26.34676703,
14.46365768,13.9594716,16.98796229,19.82464169,18.52797242,18.63513863,21.77254825,21.90058018,23.27153489,24.32591561,25.59769344,24.20860488,21.67666095,26.99594817,26.63502807,26.75041342,23.98528098,26.88475787,28.16386659,27.20522521,29.14192413,29.67530952,26.51654201,29.97527632,29.47311368,28.24458054,25.87231091,27.87471199,32.59088992,35.06611671,41.35376259,42.84137755,39.96394765,39.65614664,40.90778485,42.8626944,42.53268871,34.27472926,20.07149552,20.17340505,22.28260569,23.11243721,22.74419377,23.82929867,25.6814147,30.42075086,27.01164339,25.49601429,28.22643495,20.63639838,25.35665463,26.79145825,28.02416571,27.45710118,23.91902497,22.35566829,21.10223028,22.9293146,25.18727729,23.95004803,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.15792153,32.31930693,28.66833811,22.32033074,19.6888653,15.42406125,17.33498141,9.41400347,16.38279507,9.295718899,9.136720292,11.7772899,11.64765632,15.96644957,24.63293868,26.50872536,24.84475362,23.84618187,29.20944029,23.26736369,24.90571475,26.51569872,28.8665054,31.11670347,27.18636025,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,36,33.33333333,35.71428571,40,45.76271186,,36.9261477,,,49.42077419,38.67686769,45.49481958,39.67090501,34.73865594,31.71266121,27.5596817,25.4187358,23.05361962,22.91959465,19.50195649,18.6,31.7,46.6,51.8808272,51.93184421,47.2,,,,,,,,
20.5953818,21.49185396,19.67209725,19.49389234,20.01309033,20.72488571,20.70056294,19.54949751,20.40832867,22.18306219,22.12412616,21.90109376,21.76600636,22.64561925,24.50209136,25.79191717,24.31159314,24.70088456,25.3071006,24.54057736,24.39478597,24.25704976,21.93857538,17.9674219,17.59858813,18.97478117,18.71019701,20.99425301,22.48518201,22.86884346,19.66508128,19.96548965,20.45345043,21.49181275,22.55914762,19.61537107,19.43156272,20.87689318,21.59548996,19.62853721,20.232911,19.71917748,18.31377574,17.95782349,19.42734467,19.5286571,20.52976259,21.99630675,23.15349814,20.4514643,21.89397933,22.32764299,22.40600151,22.32002752,21.49974275,20.1307717,18.90982241,18.49442377,18.44203996,18.01283642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.51657736,30.2039658,27.90912815,22.30483954,17.10144625,15.80154363,12.13990427,18.66373935,31.32413056,48.86021327,42.71255504,69.51031046,60.683166,41.77995859,43.13855332,36.84010419,39.5931537,34.28654016,34.3318771,25.62174638,
23.86477909,24.84151752,23.15924458,19.59265701,21.83757779,24.00910414,24.07875133,24.85563656,28.53621299,28.50684193,30.4550743,27.32182899,29.34184448,28.0507018,28.62466625,36.07642992,38.64208943,40.50226554,36.85863741,29.61142044,38.89271789,36.2591866,29.90287094,33.70526681,32.31284762,27.78009049,26.09770354,23.04009287,22.69228962,26.18884281,29.39376299,31.70741221,31.36848879,27.00422544,24.55897931,26.84258619,28.62860298,26.57185186,27.42433436,26.10586892,26.7806274,28.78671061,27.78881283,29.60430865,30.54411693,28.43886882,28.63464173,29.94658334,32.89318843,32.6460616,32.14181153,29.93412676,30.8969102,32.10226534,32.32638635,30.37712928,29.80297843,29.65676049,29.4773062,33.87056889,
,,,,,,,,,,,,,,,27.59273354,19.66898303,20.19755156,29.50918978,31.16686812,30.05580142,29.56077027,31.22252545,29.3462011,23.93765964,26.38433452,24.1313063,22.17392423,23.16757597,20.44532447,18.49329963,16.73803468,17.72781924,18.09359837,20.6007967,26.25755504,26.11707647,17.68829833,20.6188244,19.61059057,20.51809605,24.5248502,25.01145523,21.16629803,20.86113032,22.47839898,21.25469491,21.84921263,21.12035026,24.99701086,30.30536985,36.8177926,33.49421475,,,,,,,,
14.90743762,14.36484491,16.06500124,15.62874139,16.09756996,17.65506402,17.54535483,15.5419379,14.43625274,15.69703977,16.14057658,16.65649857,15.12668803,17.5353423,17.69556515,17.74262352,18.28239085,18.78437219,21.74903252,21.26577437,20.65016455,20.56646567,20.82434773,19.94805727,20.6023378,21.86417194,21.43966549,23.02083076,23.78891763,24.63365471,26.70715481,23.00488425,24.29480391,23.67785782,25.88391794,26.31365346,25.01561228,26.64199691,25.4422753,27.45803648,25.66531646,25.49484607,25.84883084,27.74987897,33.18119546,35.01109466,35.87715804,38.28126342,35.03451667,36.6391868,36.77449557,36.2547263,35.51048015,31.86608768,32.05030661,30.39633331,28.7576701,29.56841283,30.46559869,28.6108427,
,,,,,,,,,,,,,,,,,,,,,43.69484613,39.51334385,35.02720568,29.49001115,23.47806159,25.10400314,22.92344292,22.28415017,24.81031982,24.33945798,24.71176629,23.30069266,23.4370241,24.00009282,22.51759837,21.90073977,21.98488135,23.21970173,21.86763477,21.9742246,21.41514267,20.61195961,21.59112121,21.73663095,21.53189597,21.97853047,21.45413206,22.24053721,22.9780054,21.03997999,21.25048157,21.55588711,22.32756317,22.6543022,23.13370625,21.90356871,21.00743753,20.47626824,22.16792328,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,27.90697674,25.28819762,25.19298246,22.92614082,22.44536326,21.14875596,21.51611439,22.71662763,21.28029184,25.80436749,28.01768692,30.65700983,30.54427665,30.75808205,29.42847365,29.36025985,32.32820759,31.72716676,33.49623331,35.89919531,30.16257498,26.60046925,23.48387739,20.70988153,23.91161535,27.06805847,25.98846103,29.19420975,29.23958262,24.64429802,24.70061812,25.01376775,24.45888578,24.91712818,24.62025735,26.08270225,26.17926386,23.81053694,23.32324098,23.278388,21.67944401,23.44873103,23.83606649,26.049888,25.1473344,25.99655853,23.52005359,24.89026983,23.19809539,23.16973638,19.99560746,18.41751217,19.2937548,20.97123532,17.90917476,
9.985315712,10.01390821,10.70983811,11.69527897,10.93439364,11.3277623,12.84475965,12.64204545,13.3968254,13.35616438,14.70737913,13.73195876,16.81079211,15.46703297,17.89027834,18.70927707,20.32312925,20.66647733,15.14634301,14.50271768,18.16426414,17.86988989,16.95259336,16.28529103,16.18031468,16.51322819,18.84755664,25.66650473,25.14260067,23.47258691,24.54926752,22.71203962,23.36227144,26.61560909,21.32053293,25.47355727,24.55131495,25.11078627,23.88085168,21.33890837,23.71820419,18.02543385,21.10758954,22.30862357,24.98171479,26.80361431,29.34869615,28.60149788,28.73901371,22.81634413,26.75251408,31.00333056,28.07285973,29.61946078,28.96746336,28.19920217,28.01960361,30.6942181,29.28259651,24.79936861,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.11193305,26.33527668,27.23176808,25.12535235,24.64953388,19.78980301,16.63759455,14.89973656,20.8664625,18.21206796,17.45679312,18.31049578,18.08187641,20.67727522,24.48515968,27.39589792,30.32396445,32.65121735,37.4895217,34.35567687,32.01724431,34.7360333,34.84443928,37.46995275,37.65396709,32.7586922,32.1747865,34.01716241,,,
10.96419279,10.18033589,11.14815178,12.80551578,12.08769307,11.23773346,11.49773071,13.46070343,13.09041835,14.0170121,14.00466822,16.10194606,11.64319249,8.719973676,11.61526966,8.05236391,6.251787684,6.049679487,8.281536306,6.580100747,6.154538369,5.608315262,9.092996556,7.409611665,8.139835364,8.732018454,8.446924527,9.718215889,10.79234972,11.13622802,12.70408004,15.17126512,15.93892774,15.24578648,14.68182634,12.41202536,20.17268942,18.17855649,16.44714507,19.54912064,19.48382172,19.30205942,20.2174228,20.98414158,20.14568992,22.35514586,21.13037002,22.08305527,22.97777384,26.20446047,26.30063157,26.09035976,25.53921008,30.95236768,26.21985965,23.13971625,24.78069204,24.61420657,24.92595279,25.96018304,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.34918515,34.45233719,36.29251448,35.33144531,26.68320818,22.67078771,21.44593769,20.81720972,17.51295432,19.63015229,25.37317823,23.49572233,25.61516227,24.63715572,26.32663751,28.81303553,32.82585236,32.51123657,19.8511925,20.87338073,22.43692456,21.71550735,18.48862748,13.39649572,15.93331603,21.72416236,19.94696841,18.58680401,12.59544443,
27.95694828,24.85717233,16.83816876,19.68739708,21.47165504,22.96428393,24.50735244,21.30135145,22.43483667,23.21123729,27.10964408,27.29077468,26.56321236,27.50538076,28.24883313,30.21060774,29.08211105,29.58752394,30.76613252,29.44905907,29.80573517,28.91857472,27.14001044,26.4233742,26.81654757,28.94569828,28.28469116,29.02829351,30.26403467,30.5878537,28.42457399,29.63697034,30.81293271,31.78429862,30.43616769,29.45861763,28.90227962,28.15327475,26.67637583,25.28885309,25.97155349,26.83847318,26.49316078,28.24671226,29.83945092,29.23581954,29.60869804,30.49342031,31.91181118,31.2290838,32.84928981,33.24943467,33.21205292,33.24182452,32.62475081,31.14788626,30.50041611,30.74163857,30.80223285,30.68429785,
22.06896552,23.86363636,19.58762887,17.16738197,14.32835821,13.66120219,16.51282051,18.78354204,13.85656292,14.94669081,3.396226415,17.73915542,17.15711581,34.108299,15.85344137,18.89773733,20.95897876,21.48539449,22.71022887,24.04150048,17.34631903,21.39046357,19.79651878,14.25354201,12.1267005,11.37877294,11.18166228,14.29512041,14.66974755,12.06646355,12.20085101,15.12534471,15.3848956,15.64129551,15.87163413,15.40771142,15.24021227,16.84529339,17.33757809,15.07533096,14.4570209,14.32793978,13.07290595,15.20630884,17.46846281,17.69885816,19.46057341,19.5260553,23.2080946,19.62477452,19.40760548,20.88231101,22.91537974,22.48441201,21.20281224,19.7053904,17.79838867,15.16398361,16.54907944,16.1610917,
,,,,,,,,,,21.41473563,21.919818,22.58062246,23.33180859,22.69494183,20.27747575,22.03839839,23.52626973,24.83178467,25.11112025,23.31027082,24.27685699,22.07008277,22.2529869,25.09581775,24.18834016,23.74062452,23.62023103,22.82780776,22.51379933,21.52921345,20.11060502,20.077582,20.39362787,21.27909677,21.27264914,21.70181499,22.40970908,22.9583332,23.42036803,23.67514837,22.17694772,21.70813854,21.74222356,22.65857517,23.3803031,23.53918545,22.59249193,21.11901671,17.80458111,18.74310377,19.10352586,20.02088985,20.41374313,20.80624717,21.17874127,20.44765199,20.57165961,21.07247974,21.01428875,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.93014881,14.65023751,18.20042665,24.19982608,23.00009516,18.89939908,20.90063397,17.10033542,19.60001229,21.09999391,21.19999463,20.8,24.5,28,29.61008099,28.20574672,32.03634609,29.94778798,26.48266718,26.63534997,25.6488355,25.46158394,26.46528392,26.06498002,26.37011978,29.47311645,37.64250944,39.80369965,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.56818979,23.79921551,24.04436918,22.34201205,29.01226254,27.96545814,27.25579512,26.87447447,32.46705791,33.97554178,36.54992792,36.24105283,37.7621866,35.40332819,29.05634656,37.36439228,41.61438595,50.27808819,51.85880752,38.24412599,29.9213221,27.75409526,31.2963319,14.19092436,16.93692986,17.90326225,20.26029699,23.77739902,27.05346377,12.29028689,9.889709866,18.07448382,22.95480824,18.14511186,13.69892263,17.52859447,16.01983166,27.67252513,30.66040253,26.51677827,24.17039199,27.52416769,21.15888805,15.21744227,21.79846444,23.00403357,26.92191284,30.34003827,26.82612588,25.79694602,21.97165797,23.07239708,26.59674445,27.26895331,24.81020282,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,14.42403733,13.56097515,17.84435798,14.6306912,12.56584437,15.07033243,17.64014058,24.25530076,25.47581918,27.1442427,28.10289815,28.29958262,29.04987854,27.62975631,29.60991382,31.17277345,33.22053449,35.44485796,35.46533167,33.75740289,34.53665108,39.5662709,36.4931218,37.16255543,35.69380877,29.75063672,27.24332359,26.67561691,26.8326724,27.67672773,26.57805826,26.58211437,26.53305504,26.84383938,
,,,,,,,,,,,,,,,,,,,,,,,22.33176254,18.63709284,24.22573493,26.82170543,31.06396867,25.06047412,30.97582811,31.16495523,24.4563042,19.77308195,19.9253364,21.77253345,21.23564555,18.49315068,17.67069544,17.14653033,18.99228168,19.91399802,18.35378869,19.54422346,16.84580351,23.23848737,24.11931028,28.37718306,32.26643919,40.55870274,39.89311875,34.65955943,27.49707223,23.04494925,25.91981848,26.43062104,,,,,,
,,,,,,,,,,26.91147244,26.52815176,26.16606233,27.05571973,27.8976585,25.91058143,26.45182359,26.63092598,27.18547797,27.39407979,26.88520606,26.3914446,25.1102023,24.60214925,25.34519733,25.32009925,25.09601997,25.37391955,26.2394034,26.62470577,25.92435939,25.39497308,25.21113048,24.91794164,24.93286763,24.80769651,24.65421403,24.68000389,24.42985314,24.10682043,24.44624117,23.94679532,23.35931874,23.819488,24.69588829,24.91346296,25.40292825,25.79665155,25.62359813,23.39663245,24.21065572,24.54159127,24.40777056,24.3152274,24.47076213,24.29722165,23.91087777,24.20260652,24.43990065,24.37549643,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.20172684,28.92689253,27.02135841,26.96995417,28.65016469,28.90992474,31.1295972,31.14310989,32.95320309,33.90590923,28.96141377,27.61423798,25.7727885,27.57534011,27.18406616,28.37119381,29.47324601,30.15047709,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.8813528,20.93064091,19.81878089,23.99346308,25.29014845,27.27272727,24.78186969,27.44639772,25.40652317,26.23894544,28.55731225,30.9564739,26.53185528,26.65518938,30.03198721,32.34229759,30.381099,29.74624459,26.66879906,27.37798471,31.35637804,34.11518408,26.52871889,27.17322107,25.54336395,22.04957623,21.02094122,17.78428404,21.22829638,22.74589375,19.41325413,19.02496749,16.76860652,15.1623208,17.72010326,19.16665189,18.04002767,17.71511711,17.99153951,17.03509901,16.3653252,15.74458201,16.27796741,17.10588445,18.46659574,18.31497742,20.18299445,20.9855217,23.15016528,20.70489939,19.51296843,19.72093874,19.96597257,21.16355695,20.49949351,20.91795716,19.16094296,18.80621345,17.94040049,17.58901357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8775153,33.64431501,31.75492933,34.03849839,34.06942707,42.80487073,38.20623296,41.00299149,38.6408649,39.26190468,
20.43377603,20.04997781,15.59870709,11.51320853,11.74232503,13.65244109,14.94890382,17.42557992,21.12327799,16.89153906,18.33777968,20.17108882,23.70471415,22.87553678,24.74394935,23.63248312,16.11086771,17.18569967,10.69517526,11.40963075,16.93697893,20.81589802,19.05373569,14.30515734,17.0355046,17.81997681,18.056359,14.93616485,18.70172331,15.0379806,17.37694276,19.10339983,20.2372647,22.77488758,23.72905557,19.66018675,18.54193988,18.13390253,20.75046077,14.39628046,13.56942382,10.26647344,4.999999685,7.999999232,4.509114857,1.525176678,1.571161391,7.109753359,5.127906253,12.74680165,18.76330091,17.39776603,9.856976893,9.209479116,9.639223978,10.03564042,9.861370596,9.702187646,9.347353906,,
